timestamp,fe,fe_cpu_percent,fe_nic_util_percent,cache_hit_percent,prefetch_read_ahead_kb
2025-09-16 12:35:00+00:00,fe-01,44.081995919708774,34.27370873675614,91.52307904749892,65.29182475155093
2025-09-16 12:36:00+00:00,fe-01,41.866628174328675,38.156474249906715,89.74099950438097,60.207369175836135
2025-09-16 12:37:00+00:00,fe-01,41.7453744991124,35.534960640860774,91.02904042421424,52.174538183786794
2025-09-16 12:38:00+00:00,fe-01,43.783994572732624,38.11568846769491,92.70782601509539,77.0132960917266
2025-09-16 12:39:00+00:00,fe-01,43.697890792689165,37.15362909288194,92.95011067787337,81.31988311161297
2025-09-16 12:40:00+00:00,fe-01,42.15935551783435,36.404145027761025,92.16854439427857,76.53233003145345
2025-09-16 12:41:00+00:00,fe-01,44.11553146669189,37.93229831343421,90.13283438628973,68.86509661691773
2025-09-16 12:42:00+00:00,fe-01,43.935049829738674,33.973481344046675,93.64491637404093,52.94516089976644
2025-09-16 12:43:00+00:00,fe-01,44.01874098918941,35.645056565729824,94.21138524756087,61.21567677745226
2025-09-16 12:44:00+00:00,fe-01,43.16057322813212,36.21903567619618,94.19096308959772,56.39267044905928
2025-09-16 12:45:00+00:00,fe-01,43.2350542440911,37.08805633464299,92.39503265440543,55.06500923690328
2025-09-16 12:46:00+00:00,fe-01,41.775122002531866,33.953300281157965,90.70253317163646,61.47340681466645
2025-09-16 12:47:00+00:00,fe-01,40.87002612095331,35.363571645706585,94.56606117225752,66.71824056861965
2025-09-16 12:48:00+00:00,fe-01,44.12623784435998,37.00234133312795,93.09654911570335,65.21162389531167
2025-09-16 12:49:00+00:00,fe-01,42.7119924777532,37.1757302764951,90.51287999419623,54.7397841418645
2025-09-16 12:50:00+00:00,fe-01,43.29425065875894,34.69559718496949,91.78910394012573,52.039650555960144
2025-09-16 12:51:00+00:00,fe-01,43.534264599295504,37.07156898928278,93.70194417662236,53.704928622745015
2025-09-16 12:52:00+00:00,fe-01,42.291200837917394,35.61088136040391,94.07803751260884,60.48939195245301
2025-09-16 12:53:00+00:00,fe-01,44.244461369972896,34.58367672194352,90.58248441646643,72.27040283726308
2025-09-16 12:54:00+00:00,fe-01,42.77607090125103,36.72292450020073,93.56968540496244,71.98113756466923
2025-09-16 12:55:00+00:00,fe-01,42.3974712606283,36.278317572383244,92.64735521095191,61.30560805972165
2025-09-16 12:56:00+00:00,fe-01,41.66178796463672,36.11356186977063,91.08733922064353,60.870692255096294
2025-09-16 12:57:00+00:00,fe-01,42.90787797120389,38.27285596079635,92.72792360146208,59.217316191858416
2025-09-16 12:58:00+00:00,fe-01,43.534043275089886,34.79467045911819,92.77267026689289,48.92920169298321
2025-09-16 12:59:00+00:00,fe-01,41.59863900712653,36.83303553716432,91.94554280548832,67.73131611684967
2025-09-16 13:00:00+00:00,fe-01,43.71328247162455,37.19363790115974,92.57400367268082,57.803543670152294
2025-09-16 13:01:00+00:00,fe-01,42.59873131401905,38.014195134511205,89.79026602398643,69.00174446804388
2025-09-16 13:02:00+00:00,fe-01,43.74217186796685,34.569636291385095,90.46395259469966,66.90040896653208
2025-09-16 13:03:00+00:00,fe-01,42.677383017008275,34.36526765525977,89.41190532060804,67.98855028226353
2025-09-16 13:04:00+00:00,fe-01,41.17046229473296,34.16961949180024,90.52790566809604,75.52682404883899
2025-09-16 13:05:00+00:00,fe-01,43.6769579156019,34.34211846787422,93.4234374901232,66.75586816139008
2025-09-16 13:06:00+00:00,fe-01,43.52108369119322,36.556457221577304,91.24505045627794,63.99445411924205
2025-09-16 13:07:00+00:00,fe-01,42.33228335014264,36.61703271645772,89.68098704806025,50.90185350321768
2025-09-16 13:08:00+00:00,fe-01,44.82024599271107,34.57516798524894,90.50615884219397,78.83237660821565
2025-09-16 13:09:00+00:00,fe-01,41.07079098098069,34.45223440703428,91.71511777627985,48.05482321923036
2025-09-16 13:10:00+00:00,fe-01,43.94045493035224,37.49427500184111,94.30721349349095,62.66539367723871
2025-09-16 13:11:00+00:00,fe-01,42.90371746666205,34.34015756722481,93.1530953659046,77.89385358435742
2025-09-16 13:12:00+00:00,fe-01,44.12054027669046,36.54481164403762,90.75720798028885,71.80244936480294
2025-09-16 13:13:00+00:00,fe-01,41.083144757030205,36.20874640857949,89.64225093846449,74.55685263353294
2025-09-16 13:14:00+00:00,fe-01,40.75266754420445,34.38102009295499,92.96278635610966,64.00509608542582
2025-09-16 13:15:00+00:00,fe-01,42.98644944806121,37.497483201408045,91.47981563720118,59.57449323407602
2025-09-16 13:16:00+00:00,fe-01,43.642231819749036,34.31078770639872,89.89895280733673,56.42659463034738
2025-09-16 13:17:00+00:00,fe-01,44.07133914472041,35.48615699274592,89.81753393901647,69.68539302488459
2025-09-16 13:18:00+00:00,fe-01,44.07693667113169,34.09249904130234,89.28810691139351,79.82568826203669
2025-09-16 13:19:00+00:00,fe-01,40.80244231897404,35.41967032488745,93.93330330023991,55.08476030609749
2025-09-16 13:20:00+00:00,fe-01,42.68500050920673,35.94884758426885,94.48808589222048,56.858116054928374
2025-09-16 13:21:00+00:00,fe-01,44.6855332857425,34.52669828584761,91.77138291956805,46.59410665481357
2025-09-16 13:22:00+00:00,fe-01,44.06567871620256,35.849533826914424,91.74017780529981,50.13926638609969
2025-09-16 13:23:00+00:00,fe-01,44.30269597435916,34.559228730891505,89.2891902423792,56.36625362039561
2025-09-16 13:24:00+00:00,fe-01,43.90199897481501,36.43757935000488,90.4277427399096,71.66738568427247
2025-09-16 13:25:00+00:00,fe-01,44.148433593305455,37.01032409099608,93.07664285401141,69.83215030685038
2025-09-16 13:26:00+00:00,fe-01,43.91370896112961,34.1892652715711,91.92344021464278,78.07535500269277
2025-09-16 13:27:00+00:00,fe-01,43.69192558583928,35.23307551457519,89.28212906895256,67.97055920046452
2025-09-16 13:28:00+00:00,fe-01,42.218803903240655,35.930466737777245,91.72134930836891,55.85309862062956
2025-09-16 13:29:00+00:00,fe-01,43.44346211333625,36.92894185349152,93.85444190033765,60.39595828467641
2025-09-16 13:30:00+00:00,fe-01,40.707994025910864,35.50220393146462,90.2717671905052,74.66612621343413
2025-09-16 13:31:00+00:00,fe-01,42.648044193929515,37.6387063952579,93.3864066484191,61.41158582818429
2025-09-16 13:32:00+00:00,fe-01,44.16022984706118,38.06729106573082,90.36783079013995,62.626840772316136
2025-09-16 13:33:00+00:00,fe-01,42.441169826512784,38.0766435350875,93.22821818756911,75.78750638950044
2025-09-16 13:34:00+00:00,fe-01,43.536845588117764,36.79435289666251,90.08973965415471,75.86045682225142
2025-09-16 13:35:00+00:00,fe-01,43.24663134527176,36.483691969416235,93.91752990286733,54.053847688119845
2025-09-16 13:36:00+00:00,fe-01,43.17082059761783,34.374249182335596,91.86325306509828,51.93703108874064
2025-09-16 13:37:00+00:00,fe-01,43.204072881459346,34.49623737277936,91.69320503860622,72.22874685903211
2025-09-16 13:38:00+00:00,fe-01,41.551593566328414,33.99141054096414,93.43532336556653,59.715637206894
2025-09-16 13:39:00+00:00,fe-01,43.965132298864305,34.489145418469896,90.46491095742554,55.35298570576851
2025-09-16 13:40:00+00:00,fe-01,44.69033932041958,37.606013347043636,92.65375764387437,57.143022964443844
2025-09-16 13:41:00+00:00,fe-01,44.048366223881615,35.33786621488868,90.59271555416846,52.61563903841134
2025-09-16 13:42:00+00:00,fe-01,41.87340397778827,37.69999354208808,91.0506026331776,56.760186258358225
2025-09-16 13:43:00+00:00,fe-01,43.29074880185817,36.24236599091513,89.66603045787807,66.08193518638107
2025-09-16 13:44:00+00:00,fe-01,44.713549273151614,37.153511678770634,90.5920313199457,55.93015073992562
2025-09-16 13:45:00+00:00,fe-01,43.91587489570924,34.46097266431349,92.73509062403552,67.1819660330462
2025-09-16 13:46:00+00:00,fe-01,44.148366849466754,36.53932127407211,93.53833911500107,63.084052212311605
2025-09-16 13:47:00+00:00,fe-01,41.36510132679424,34.52355570828419,93.95171172686993,68.81165973696557
2025-09-16 13:48:00+00:00,fe-01,41.634381982976805,36.91727568351405,91.8017315605718,55.47190763029187
2025-09-16 13:49:00+00:00,fe-01,41.042557282190806,34.13073778175098,90.63142507380041,62.42453202504514
2025-09-16 13:50:00+00:00,fe-01,41.974614423987255,37.800206558829174,90.79164333792485,65.1556132264509
2025-09-16 13:51:00+00:00,fe-01,44.63622889785898,35.76132493352202,92.1717364810479,69.8611255115429
2025-09-16 13:52:00+00:00,fe-01,41.10170189679223,34.06424341081981,90.98392850877552,51.4933495609444
2025-09-16 13:53:00+00:00,fe-01,41.35697334651649,37.36137312240029,93.27641557400798,54.667401583508614
2025-09-16 13:54:00+00:00,fe-01,44.80498369794426,34.153294304520905,93.52970597955363,76.5441475970744
2025-09-16 13:55:00+00:00,fe-01,44.598421572983106,36.68808207465546,91.80908896269031,57.0027036235506
2025-09-16 13:56:00+00:00,fe-01,41.72225834063396,34.74139493840112,89.9963188982403,62.80031736629081
2025-09-16 13:57:00+00:00,fe-01,44.60760352700555,37.34466955684432,92.34183047654304,77.89380809957967
2025-09-16 13:58:00+00:00,fe-01,41.94715797572935,34.716983707035304,94.75547906651452,79.19366942346808
2025-09-16 13:59:00+00:00,fe-01,44.47240137084068,37.4728717421793,92.59897759493232,54.72184482941215
2025-09-16 14:00:00+00:00,fe-01,42.7183189033616,34.119475991650674,92.28422621866721,67.48458254491254
2025-09-16 14:01:00+00:00,fe-01,41.3472260781112,34.76149947784755,90.20118179147849,54.42373288682976
2025-09-16 14:02:00+00:00,fe-01,42.12216669474372,35.544901431826766,91.49880065156152,60.02244661202553
2025-09-16 14:03:00+00:00,fe-01,44.37557349310559,35.87969553052088,90.44097871007907,71.27164970645946
2025-09-16 14:04:00+00:00,fe-01,43.803934501103235,34.18328197727838,91.57663949009913,60.647606251448565
2025-09-16 14:05:00+00:00,fe-01,44.69499604969743,36.72314905058482,92.64057022260558,63.623669556326334
2025-09-16 14:06:00+00:00,fe-01,44.77779100958675,36.88804126723739,92.15112448085816,61.960872079375854
2025-09-16 14:07:00+00:00,fe-01,43.10474767480929,34.218648151180375,90.98535828461063,57.67902602413179
2025-09-16 14:08:00+00:00,fe-01,44.784846245261434,34.41880857688713,94.24140794149326,73.64934478579018
2025-09-16 14:09:00+00:00,fe-01,44.57892010646106,35.20597773514168,91.26294090374131,74.18587374228926
2025-09-16 14:10:00+00:00,fe-01,44.67460045116562,36.14041222331852,93.99953529232772,51.470178035542794
2025-09-16 14:11:00+00:00,fe-01,41.47214204993167,37.43749514200632,91.21716735130967,62.17475508153497
2025-09-16 14:12:00+00:00,fe-01,43.27258540499981,35.24004296671092,92.46016941031962,55.031139241407544
2025-09-16 14:13:00+00:00,fe-01,44.36946786871992,36.79795693838984,91.28286023837072,65.40075123777403
2025-09-16 14:14:00+00:00,fe-01,40.741807512888734,34.19836759830713,94.33323421428096,71.20241082918031
2025-09-16 14:15:00+00:00,fe-01,41.693415929824674,37.07925973284708,94.69933695140419,67.83334806015831
2025-09-16 14:16:00+00:00,fe-01,41.948503262854516,34.728008647573866,90.33895725345569,67.04455222729923
2025-09-16 14:17:00+00:00,fe-01,44.47308587122017,35.176155172899435,92.29594080110365,79.4075504325999
2025-09-16 14:18:00+00:00,fe-01,43.20275994488315,38.23716335251026,91.88682413275885,71.09285502031537
2025-09-16 14:19:00+00:00,fe-01,44.013342594924744,37.060980092931345,89.54392665152633,80.30671697903028
2025-09-16 14:20:00+00:00,fe-01,40.72061694046156,38.12859867229476,94.74562230215938,66.19362960717773
2025-09-16 14:21:00+00:00,fe-01,42.32288551364008,35.895604705074945,92.88768446133744,68.19555200537347
2025-09-16 14:22:00+00:00,fe-01,44.44631381566833,34.243041087788924,91.79634425612437,70.17112016341261
2025-09-16 14:23:00+00:00,fe-01,42.616184121563656,37.0394729842956,92.65993524031748,70.18986888826151
2025-09-16 14:24:00+00:00,fe-01,42.964111765118865,38.06002872031125,93.13776255298367,75.8254820078113
2025-09-16 14:25:00+00:00,fe-01,43.76001734313298,34.789493365542754,90.94074039235633,75.24846372511476
2025-09-16 14:26:00+00:00,fe-01,43.27034885309695,34.81364193503326,91.05016510623445,70.18689796607394
2025-09-16 14:27:00+00:00,fe-01,42.04692328559291,34.98339081087835,92.1417938456166,52.51794133712604
2025-09-16 14:28:00+00:00,fe-01,44.89535395231699,35.72156694884287,90.05657463938957,74.94140174936842
2025-09-16 14:29:00+00:00,fe-01,41.36301881999853,35.69552394025236,89.67069182571214,81.53390407237961
2025-09-16 14:30:00+00:00,fe-01,43.00083603516709,36.416113336467255,93.09437641482555,64.52773185302283
2025-09-16 14:31:00+00:00,fe-01,40.706418629599675,37.65206461118804,91.54478019792919,63.74121675882596
2025-09-16 14:32:00+00:00,fe-01,43.88165232073306,37.75174452776234,92.46063983745903,79.40477751311073
2025-09-16 14:33:00+00:00,fe-01,44.24699975578337,38.16216138650618,94.34458313752336,60.83944748047962
2025-09-16 14:34:00+00:00,fe-01,40.75726896920835,35.44095766950738,92.19215863049087,68.41886956736084
2025-09-16 14:35:00+00:00,fe-01,41.30274221877163,38.125840863148305,90.81122154934492,45.05958743662295
2025-09-16 14:36:00+00:00,fe-01,43.47552065420811,37.29507818141578,91.86856981489979,70.1553125335295
2025-09-16 14:37:00+00:00,fe-01,44.10622491848379,36.265104227394914,90.68977736972147,65.84996991187379
2025-09-16 14:38:00+00:00,fe-01,44.539640129810685,37.50189261236294,93.03681748112703,76.34508592147854
2025-09-16 14:39:00+00:00,fe-01,42.46319683630945,37.32488851033824,90.91333064625209,67.30997699383819
2025-09-16 14:40:00+00:00,fe-01,44.10916405552338,34.50186780659128,92.54951189655665,79.30002143158138
2025-09-16 14:41:00+00:00,fe-01,44.091050094670386,35.85659585467067,93.69532975204291,64.30680349634841
2025-09-16 14:42:00+00:00,fe-01,44.34370716002678,37.65095807167401,89.57363283873917,50.67811200967347
