timestamp,job,allreduce_latency_ms
2025-09-16 11:17:00+00:00,job-101,6.44571002000821
2025-09-16 11:18:00+00:00,job-101,6.002828718974937
2025-09-16 11:19:00+00:00,job-101,6.515705181650873
2025-09-16 11:20:00+00:00,job-101,5.549884434781086
2025-09-16 11:21:00+00:00,job-101,6.9426368131920215
2025-09-16 11:22:00+00:00,job-101,5.337117961906152
2025-09-16 11:23:00+00:00,job-101,5.618935234331674
2025-09-16 11:24:00+00:00,job-101,7.166524815313
2025-09-16 11:25:00+00:00,job-101,6.239191048387559
2025-09-16 11:26:00+00:00,job-101,6.47564366830871
2025-09-16 11:27:00+00:00,job-101,6.834792444894494
2025-09-16 11:28:00+00:00,job-101,6.359133164477659
2025-09-16 11:29:00+00:00,job-101,6.662962491802108
2025-09-16 11:30:00+00:00,job-101,6.283463282073999
2025-09-16 11:31:00+00:00,job-101,5.781076708587384
2025-09-16 11:32:00+00:00,job-101,6.639528647330005
2025-09-16 11:33:00+00:00,job-101,7.137073225620317
2025-09-16 11:34:00+00:00,job-101,6.348485011489333
2025-09-16 11:35:00+00:00,job-101,5.3141016681974875
2025-09-16 11:36:00+00:00,job-101,5.342747514707691
2025-09-16 11:37:00+00:00,job-101,6.742440636894956
2025-09-16 11:38:00+00:00,job-101,5.222643167702761
2025-09-16 11:39:00+00:00,job-101,5.604867358352134
2025-09-16 11:40:00+00:00,job-101,6.63066403774829
2025-09-16 11:41:00+00:00,job-101,6.1377951502661325
2025-09-16 11:42:00+00:00,job-101,7.2808665443951766
2025-09-16 11:43:00+00:00,job-101,5.322827202098519
2025-09-16 11:44:00+00:00,job-101,5.356485742301256
2025-09-16 11:45:00+00:00,job-101,6.3018162455029865
2025-09-16 11:46:00+00:00,job-101,5.72890579135702
2025-09-16 11:47:00+00:00,job-101,5.530337138850225
2025-09-16 11:48:00+00:00,job-101,5.642564030142838
2025-09-16 11:49:00+00:00,job-101,6.142790967724125
2025-09-16 11:50:00+00:00,job-101,7.254340993922046
2025-09-16 11:51:00+00:00,job-101,6.5238506923260084
2025-09-16 11:52:00+00:00,job-101,5.254252198044854
2025-09-16 11:53:00+00:00,job-101,5.516932248387007
2025-09-16 11:54:00+00:00,job-101,6.429655052879913
2025-09-16 11:55:00+00:00,job-101,6.072887910915315
2025-09-16 11:56:00+00:00,job-101,6.14962435211826
2025-09-16 11:57:00+00:00,job-101,5.63569907355914
2025-09-16 11:58:00+00:00,job-101,4.772862497352493
2025-09-16 11:59:00+00:00,job-101,6.760225856088454
2025-09-16 12:00:00+00:00,job-101,5.772401436462079
2025-09-16 12:01:00+00:00,job-101,5.956281968955912
2025-09-16 12:02:00+00:00,job-101,5.543636887677033
2025-09-16 12:03:00+00:00,job-101,5.428278105328734
2025-09-16 12:04:00+00:00,job-101,6.836955944031073
2025-09-16 12:05:00+00:00,job-101,6.001734594086539
2025-09-16 12:06:00+00:00,job-101,6.054278508062708
2025-09-16 12:07:00+00:00,job-101,6.409299150603845
2025-09-16 12:08:00+00:00,job-101,5.037306497448132
2025-09-16 12:09:00+00:00,job-101,6.910090273093834
2025-09-16 12:10:00+00:00,job-101,5.844362599425359
2025-09-16 12:11:00+00:00,job-101,5.282348518339213
2025-09-16 12:12:00+00:00,job-101,6.014911521944209
2025-09-16 12:13:00+00:00,job-101,6.446574549546651
2025-09-16 12:14:00+00:00,job-101,6.135908145992902
2025-09-16 12:15:00+00:00,job-101,5.227874125968812
2025-09-16 12:16:00+00:00,job-101,5.080374087203985
2025-09-16 12:17:00+00:00,job-101,6.5871929264935645
2025-09-16 12:18:00+00:00,job-101,6.1026201263401285
2025-09-16 12:19:00+00:00,job-101,6.289807698164332
2025-09-16 12:20:00+00:00,job-101,6.813603296742178
2025-09-16 12:21:00+00:00,job-101,6.470300905916137
2025-09-16 12:22:00+00:00,job-101,6.995059496631587
2025-09-16 12:23:00+00:00,job-101,5.472761820754198
2025-09-16 12:24:00+00:00,job-101,5.618140651206344
2025-09-16 12:25:00+00:00,job-101,6.502225032301238
2025-09-16 12:26:00+00:00,job-101,6.55033272763664
2025-09-16 12:27:00+00:00,job-101,5.9073304260970065
2025-09-16 12:28:00+00:00,job-101,6.080021503134291
2025-09-16 12:29:00+00:00,job-101,6.44057575763443
2025-09-16 12:30:00+00:00,job-101,5.838150785146577
2025-09-16 12:31:00+00:00,job-101,6.069376927658497
2025-09-16 12:32:00+00:00,job-101,6.333991228256185
2025-09-16 12:33:00+00:00,job-101,5.421731536378315
2025-09-16 12:34:00+00:00,job-101,6.415949020051793
2025-09-16 12:35:00+00:00,job-101,5.507703569771967
2025-09-16 12:36:00+00:00,job-101,7.096036007252915
2025-09-16 12:37:00+00:00,job-101,6.661723061869154
2025-09-16 12:38:00+00:00,job-101,6.024969538392911
2025-09-16 12:39:00+00:00,job-101,6.345722740434412
2025-09-16 12:40:00+00:00,job-101,5.785081880099546
2025-09-16 12:41:00+00:00,job-101,6.175693172273961
2025-09-16 12:42:00+00:00,job-101,5.85905907587079
2025-09-16 12:43:00+00:00,job-101,6.308593387169594
2025-09-16 12:44:00+00:00,job-101,6.121409583117669
2025-09-16 12:45:00+00:00,job-101,5.264939140942899
2025-09-16 12:46:00+00:00,job-101,6.523754964189618
2025-09-16 12:47:00+00:00,job-101,4.9218701748507945
2025-09-16 12:48:00+00:00,job-101,6.4089823641169765
2025-09-16 12:49:00+00:00,job-101,5.363794272217907
2025-09-16 12:50:00+00:00,job-101,5.831120511203958
2025-09-16 12:51:00+00:00,job-101,4.779619890164657
2025-09-16 12:52:00+00:00,job-101,6.241823265527128
2025-09-16 12:53:00+00:00,job-101,4.817026277425797
2025-09-16 12:54:00+00:00,job-101,5.584619031862781
2025-09-16 12:55:00+00:00,job-101,4.836754378285617
2025-09-16 12:56:00+00:00,job-101,5.252352270409716
2025-09-16 12:57:00+00:00,job-101,7.008467283065894
2025-09-16 12:58:00+00:00,job-101,5.282792836837348
2025-09-16 12:59:00+00:00,job-101,6.13089398108754
2025-09-16 13:00:00+00:00,job-101,6.2631235845443065
2025-09-16 13:01:00+00:00,job-101,5.673754745681183
2025-09-16 13:02:00+00:00,job-101,6.2089873038124725
2025-09-16 13:03:00+00:00,job-101,6.734524963239495
2025-09-16 13:04:00+00:00,job-101,6.0617709834569515
2025-09-16 13:05:00+00:00,job-101,5.869592855431553
2025-09-16 13:06:00+00:00,job-101,5.533290824289797
2025-09-16 13:07:00+00:00,job-101,5.874604753525176
2025-09-16 13:08:00+00:00,job-101,6.5029864556172114
2025-09-16 13:09:00+00:00,job-101,6.30317778016979
2025-09-16 13:10:00+00:00,job-101,5.470132426970022
2025-09-16 13:11:00+00:00,job-101,5.795911689671246
2025-09-16 13:12:00+00:00,job-101,4.885515896037392
2025-09-16 13:13:00+00:00,job-101,5.908535602689044
2025-09-16 13:14:00+00:00,job-101,6.334593799135087
2025-09-16 13:15:00+00:00,job-101,7.144273877357388
2025-09-16 13:16:00+00:00,job-101,6.975258345522924
2025-09-16 13:17:00+00:00,job-101,6.349466500997428
2025-09-16 13:18:00+00:00,job-101,6.394469070840284
2025-09-16 13:19:00+00:00,job-101,5.76015208240659
2025-09-16 13:20:00+00:00,job-101,6.966546509089189
2025-09-16 13:21:00+00:00,job-101,5.891381201370523
2025-09-16 13:22:00+00:00,job-101,6.197060646292988
2025-09-16 13:23:00+00:00,job-101,6.694842213699375
2025-09-16 13:24:00+00:00,job-101,6.53982080079104
2025-09-16 13:25:00+00:00,job-101,5.305936149997967
2025-09-16 13:26:00+00:00,job-101,5.5479458424955705
2025-09-16 13:27:00+00:00,job-101,6.428409035222654
2025-09-16 13:28:00+00:00,job-101,6.191069275621698
2025-09-16 13:29:00+00:00,job-101,6.2283042796587536
2025-09-16 13:30:00+00:00,job-101,6.991375958371717
2025-09-16 13:31:00+00:00,job-101,5.8856841303318825
2025-09-16 13:32:00+00:00,job-101,5.601255549265912
2025-09-16 13:33:00+00:00,job-101,6.7455192511649384
2025-09-16 13:34:00+00:00,job-101,4.906176911207648
2025-09-16 13:35:00+00:00,job-101,6.205888393784434
2025-09-16 13:36:00+00:00,job-101,5.452921453561116
2025-09-16 13:37:00+00:00,job-101,6.45759539673271
2025-09-16 13:38:00+00:00,job-101,4.781243612879698
2025-09-16 13:39:00+00:00,job-101,4.956738889997566
2025-09-16 13:40:00+00:00,job-101,4.898811396121544
2025-09-16 13:41:00+00:00,job-101,6.135971105614163
2025-09-16 13:42:00+00:00,job-101,6.040711832892051
2025-09-16 13:43:00+00:00,job-101,5.979561596920157
2025-09-16 13:44:00+00:00,job-101,5.698846375908486
2025-09-16 13:45:00+00:00,job-101,4.977057435465111
2025-09-16 13:46:00+00:00,job-101,6.539563047035149
2025-09-16 13:47:00+00:00,job-101,6.241986251368467
2025-09-16 13:48:00+00:00,job-101,6.51983216066113
2025-09-16 13:49:00+00:00,job-101,4.991380469667001
2025-09-16 13:50:00+00:00,job-101,6.3156617700587825
2025-09-16 13:51:00+00:00,job-101,5.1554443463476725
2025-09-16 13:52:00+00:00,job-101,6.365189240394858
2025-09-16 13:53:00+00:00,job-101,5.78229098926508
2025-09-16 13:54:00+00:00,job-101,7.138510856864541
2025-09-16 13:55:00+00:00,job-101,6.047528137324628
2025-09-16 13:56:00+00:00,job-101,4.944843959076026
2025-09-16 13:57:00+00:00,job-101,6.270423677707427
2025-09-16 13:58:00+00:00,job-101,6.770809641650601
2025-09-16 13:59:00+00:00,job-101,5.496027656568252
2025-09-16 14:00:00+00:00,job-101,5.391756189088517
2025-09-16 14:01:00+00:00,job-101,6.09090153926181
2025-09-16 14:02:00+00:00,job-101,4.898910076555824
2025-09-16 14:03:00+00:00,job-101,6.323605974736156
2025-09-16 14:04:00+00:00,job-101,6.9400268155802785
2025-09-16 14:05:00+00:00,job-101,5.634215692505345
2025-09-16 14:06:00+00:00,job-101,6.774995127675691
2025-09-16 14:07:00+00:00,job-101,5.379331518942165
2025-09-16 14:08:00+00:00,job-101,5.592037288373294
2025-09-16 14:09:00+00:00,job-101,7.298134748135459
2025-09-16 14:10:00+00:00,job-101,5.726237568616606
2025-09-16 14:11:00+00:00,job-101,6.6529783520434
2025-09-16 14:12:00+00:00,job-101,6.49488440827026
2025-09-16 14:13:00+00:00,job-101,6.048677548232406
2025-09-16 14:14:00+00:00,job-101,7.011423299940523
2025-09-16 14:15:00+00:00,job-101,5.266533705381995
2025-09-16 14:16:00+00:00,job-101,6.614198788623771
2025-09-16 14:17:00+00:00,job-101,6.936394735227092
2025-09-16 14:18:00+00:00,job-101,6.81857111667035
2025-09-16 14:19:00+00:00,job-101,6.296319273349989
2025-09-16 14:20:00+00:00,job-101,6.618244618311125
2025-09-16 14:21:00+00:00,job-101,5.764946516471299
2025-09-16 14:22:00+00:00,job-101,6.411997905574335
2025-09-16 14:23:00+00:00,job-101,5.809446254278204
2025-09-16 14:24:00+00:00,job-101,5.987334220878668
2025-09-16 14:25:00+00:00,job-101,5.074801310494726
2025-09-16 14:26:00+00:00,job-101,6.550401944124359
2025-09-16 14:27:00+00:00,job-101,5.830394619264556
2025-09-16 14:28:00+00:00,job-101,5.81006092966404
2025-09-16 14:29:00+00:00,job-101,5.568625853564706
2025-09-16 14:30:00+00:00,job-101,6.5250197400638665
2025-09-16 14:31:00+00:00,job-101,4.843329228929072
2025-09-16 14:32:00+00:00,job-101,5.7952625764872385
2025-09-16 14:33:00+00:00,job-101,6.5675150344652256
2025-09-16 14:34:00+00:00,job-101,6.543842414448518
2025-09-16 14:35:00+00:00,job-101,5.587872939410939
2025-09-16 14:36:00+00:00,job-101,7.231883085965189
2025-09-16 14:37:00+00:00,job-101,6.9958614395273315
2025-09-16 14:38:00+00:00,job-101,5.5576875438445885
2025-09-16 14:39:00+00:00,job-101,6.341621665248621
2025-09-16 14:40:00+00:00,job-101,6.765759103436998
2025-09-16 14:41:00+00:00,job-101,6.699465888649722
2025-09-16 14:42:00+00:00,job-101,5.205903979461638
2025-09-16 14:43:00+00:00,job-101,5.148332344809414
2025-09-16 14:44:00+00:00,job-101,6.423941650310393
2025-09-16 14:45:00+00:00,job-101,6.344657461934543
2025-09-16 14:46:00+00:00,job-101,5.456436442962613
2025-09-16 14:47:00+00:00,job-101,5.148601092602827
2025-09-16 14:48:00+00:00,job-101,6.69088469789027
2025-09-16 14:49:00+00:00,job-101,6.531222427556732
2025-09-16 14:50:00+00:00,job-101,5.14535691333023
2025-09-16 14:51:00+00:00,job-101,5.550901396966124
2025-09-16 14:52:00+00:00,job-101,6.74222161604642
2025-09-16 14:53:00+00:00,job-101,6.34409587752654
2025-09-16 14:54:00+00:00,job-101,6.6467993894529345
2025-09-16 14:55:00+00:00,job-101,5.823311071301304
2025-09-16 14:56:00+00:00,job-101,5.762637703750089
2025-09-16 14:57:00+00:00,job-101,6.803683042712017
2025-09-16 14:58:00+00:00,job-101,6.455810804352535
2025-09-16 14:59:00+00:00,job-101,6.508169709808779
2025-09-16 15:00:00+00:00,job-101,5.726098408008314
2025-09-16 15:01:00+00:00,job-101,5.454039958111759
2025-09-16 15:02:00+00:00,job-101,5.875543801580731
2025-09-16 15:03:00+00:00,job-101,6.178322855602587
2025-09-16 15:04:00+00:00,job-101,6.609990020092999
2025-09-16 15:05:00+00:00,job-101,6.409044247803385
2025-09-16 15:06:00+00:00,job-101,5.464916049160435
2025-09-16 15:07:00+00:00,job-101,6.896820979168993
2025-09-16 15:08:00+00:00,job-101,6.497707532430414
2025-09-16 15:09:00+00:00,job-101,4.980142475008751
2025-09-16 15:10:00+00:00,job-101,6.2733945727985345
2025-09-16 15:11:00+00:00,job-101,5.836891329859392
2025-09-16 15:12:00+00:00,job-101,5.8822789000365985
2025-09-16 15:13:00+00:00,job-101,5.686978894833714
2025-09-16 15:14:00+00:00,job-101,6.293694601295144
2025-09-16 15:15:00+00:00,job-101,5.841990007930518
2025-09-16 15:16:00+00:00,job-101,5.279863030193519
2025-09-16 15:17:00+00:00,job-101,5.136178836272104
2025-09-16 15:18:00+00:00,job-101,5.742999186968168
2025-09-16 15:19:00+00:00,job-101,6.072537709978595
2025-09-16 15:20:00+00:00,job-101,5.598672891985508
2025-09-16 15:21:00+00:00,job-101,6.9546322726081105
2025-09-16 15:22:00+00:00,job-101,5.339936399487884
2025-09-16 15:23:00+00:00,job-101,6.619888309390703
2025-09-16 15:24:00+00:00,job-101,5.823416914607424
2025-09-16 15:25:00+00:00,job-101,5.693237029384055
2025-09-16 15:26:00+00:00,job-101,5.636826136061526
2025-09-16 15:27:00+00:00,job-101,5.57197248508242
2025-09-16 15:28:00+00:00,job-101,5.805806467615827
2025-09-16 15:29:00+00:00,job-101,6.371344225059669
2025-09-16 15:30:00+00:00,job-101,6.155680631501546
2025-09-16 15:31:00+00:00,job-101,5.347504276555361
2025-09-16 15:32:00+00:00,job-101,5.8557144530483525
2025-09-16 15:33:00+00:00,job-101,5.205356721894719
2025-09-16 15:34:00+00:00,job-101,6.20936820133962
2025-09-16 15:35:00+00:00,job-101,5.5639999208066255
2025-09-16 15:36:00+00:00,job-101,5.494494680851785
2025-09-16 15:37:00+00:00,job-101,7.281741709774793
2025-09-16 15:38:00+00:00,job-101,5.313821940434243
2025-09-16 15:39:00+00:00,job-101,5.6430338740514205
2025-09-16 15:40:00+00:00,job-101,6.576419266548387
2025-09-16 15:41:00+00:00,job-101,6.504889575843237
2025-09-16 15:42:00+00:00,job-101,6.383171123698193
2025-09-16 15:43:00+00:00,job-101,4.989232165598505
2025-09-16 15:44:00+00:00,job-101,5.924249653606413
2025-09-16 15:45:00+00:00,job-101,5.886819950690628
2025-09-16 15:46:00+00:00,job-101,6.355000989018602
2025-09-16 15:47:00+00:00,job-101,4.933611610373144
2025-09-16 15:48:00+00:00,job-101,5.454867385094747
2025-09-16 15:49:00+00:00,job-101,7.132440512024166
2025-09-16 15:50:00+00:00,job-101,6.0264467234334465
2025-09-16 15:51:00+00:00,job-101,4.839514700394761
2025-09-16 15:52:00+00:00,job-101,5.707419196764281
2025-09-16 15:53:00+00:00,job-101,7.136891457488715
2025-09-16 15:54:00+00:00,job-101,5.319312836271437
2025-09-16 15:55:00+00:00,job-101,7.000186452186218
2025-09-16 15:56:00+00:00,job-101,5.381262548007529
2025-09-16 15:57:00+00:00,job-101,5.19737436483063
2025-09-16 15:58:00+00:00,job-101,6.671275148326487
2025-09-16 15:59:00+00:00,job-101,5.8280277285834545
2025-09-16 16:00:00+00:00,job-101,5.971010736457959
2025-09-16 16:01:00+00:00,job-101,5.4625049511591826
2025-09-16 16:02:00+00:00,job-101,5.935384483314377
2025-09-16 16:03:00+00:00,job-101,7.044537458611309
2025-09-16 16:04:00+00:00,job-101,6.2956135659880275
2025-09-16 16:05:00+00:00,job-101,5.296152558150673
2025-09-16 16:06:00+00:00,job-101,5.8705370045225
2025-09-16 16:07:00+00:00,job-101,6.661698259634062
2025-09-16 16:08:00+00:00,job-101,6.104648711860705
2025-09-16 16:09:00+00:00,job-101,5.0879930245816825
2025-09-16 16:10:00+00:00,job-101,5.554676947936216
2025-09-16 16:11:00+00:00,job-101,6.116013245445176
2025-09-16 16:12:00+00:00,job-101,5.84876579105222
2025-09-16 16:13:00+00:00,job-101,5.763451101654299
2025-09-16 16:14:00+00:00,job-101,6.515928849151441
2025-09-16 16:15:00+00:00,job-101,5.417017572205169
2025-09-16 16:16:00+00:00,job-101,6.728534600146115
2025-09-16 16:17:00+00:00,job-101,6.236722692053236
2025-09-16 16:18:00+00:00,job-101,6.081094953789944
2025-09-16 16:19:00+00:00,job-101,4.900177276955559
2025-09-16 16:20:00+00:00,job-101,6.278922560083364
2025-09-16 16:21:00+00:00,job-101,6.832010448159601
2025-09-16 16:22:00+00:00,job-101,5.975454060721427
2025-09-16 16:23:00+00:00,job-101,6.5335098201582875
2025-09-16 16:24:00+00:00,job-101,6.724661132892927
2025-09-16 16:25:00+00:00,job-101,4.733638442963114
2025-09-16 16:26:00+00:00,job-101,5.370890990050893
2025-09-16 16:27:00+00:00,job-101,6.074290177047204
2025-09-16 16:28:00+00:00,job-101,6.385960744537207
2025-09-16 16:29:00+00:00,job-101,5.951183052934839
2025-09-16 16:30:00+00:00,job-101,5.4608840254362505
2025-09-16 16:31:00+00:00,job-101,6.346776097947084
2025-09-16 16:32:00+00:00,job-101,5.622064180580691
2025-09-16 16:33:00+00:00,job-101,5.230119358132511
2025-09-16 16:34:00+00:00,job-101,5.277631564178306
2025-09-16 16:35:00+00:00,job-101,5.283528594591447
2025-09-16 16:36:00+00:00,job-101,6.832932057712473
2025-09-16 16:37:00+00:00,job-101,6.046757666651308
2025-09-16 16:38:00+00:00,job-101,5.864719949227317
2025-09-16 16:39:00+00:00,job-101,5.486043449415217
2025-09-16 16:40:00+00:00,job-101,6.577396582382904
2025-09-16 16:41:00+00:00,job-101,6.712835834943299
2025-09-16 16:42:00+00:00,job-101,6.846230991075154
2025-09-16 16:43:00+00:00,job-101,4.896755641999762
2025-09-16 16:44:00+00:00,job-101,5.687058762816567
2025-09-16 16:45:00+00:00,job-101,6.373915554861396
2025-09-16 16:46:00+00:00,job-101,5.916499970911397
2025-09-16 16:47:00+00:00,job-101,5.378069005162452
2025-09-16 16:48:00+00:00,job-101,6.5535910461218
2025-09-16 16:49:00+00:00,job-101,5.344827183489907
2025-09-16 16:50:00+00:00,job-101,5.2764748227795515
2025-09-16 16:51:00+00:00,job-101,7.309201496531422
2025-09-16 16:52:00+00:00,job-101,6.996312529458824
2025-09-16 16:53:00+00:00,job-101,4.962200261927953
2025-09-16 16:54:00+00:00,job-101,6.090273301965269
2025-09-16 16:55:00+00:00,job-101,6.147195848276663
2025-09-16 16:56:00+00:00,job-101,6.6158763432378676
2025-09-16 16:57:00+00:00,job-101,5.528763380477817
2025-09-16 16:58:00+00:00,job-101,6.230888664196642
2025-09-16 16:59:00+00:00,job-101,5.977449522447213
2025-09-16 17:00:00+00:00,job-101,5.726304565382175
2025-09-16 17:01:00+00:00,job-101,5.057304264836229
2025-09-16 17:02:00+00:00,job-101,6.049247336844062
2025-09-16 17:03:00+00:00,job-101,5.737593519183159
2025-09-16 17:04:00+00:00,job-101,5.900763267106203
2025-09-16 17:05:00+00:00,job-101,6.57016942518478
2025-09-16 17:06:00+00:00,job-101,5.550277195312715
2025-09-16 17:07:00+00:00,job-101,4.875243882602983
2025-09-16 17:08:00+00:00,job-101,6.447941558731523
2025-09-16 17:09:00+00:00,job-101,5.486328093469366
2025-09-16 17:10:00+00:00,job-101,5.993425403355792
2025-09-16 17:11:00+00:00,job-101,5.078657154613124
2025-09-16 17:12:00+00:00,job-101,6.491739200450112
2025-09-16 17:13:00+00:00,job-101,4.918778708377855
2025-09-16 17:14:00+00:00,job-101,5.621502190886227
2025-09-16 17:15:00+00:00,job-101,6.7708239695882675
2025-09-16 17:16:00+00:00,job-101,5.75182921928559
2025-09-16 17:17:00+00:00,job-101,6.849341271087276
2025-09-16 17:18:00+00:00,job-101,5.4848117296416925
2025-09-16 17:19:00+00:00,job-101,6.129221396031622
2025-09-16 17:20:00+00:00,job-101,5.775351679525325
2025-09-16 17:21:00+00:00,job-101,5.526318617151398
2025-09-16 17:22:00+00:00,job-101,5.786994191778451
2025-09-16 17:23:00+00:00,job-101,6.6218106134295205
2025-09-16 17:24:00+00:00,job-101,5.644552232064705
2025-09-16 17:25:00+00:00,job-101,5.345037645853796
2025-09-16 17:26:00+00:00,job-101,5.262276613538462
2025-09-16 17:27:00+00:00,job-101,6.834206764067177
2025-09-16 17:28:00+00:00,job-101,6.497623331575171
2025-09-16 17:29:00+00:00,job-101,6.237408239903644
2025-09-16 17:30:00+00:00,job-101,4.826471522495684
2025-09-16 17:31:00+00:00,job-101,5.79691005500399
2025-09-16 17:32:00+00:00,job-101,5.025777804631453
2025-09-16 17:33:00+00:00,job-101,5.564614583552593
2025-09-16 17:34:00+00:00,job-101,6.261515339123285
2025-09-16 17:35:00+00:00,job-101,5.1184225827783
2025-09-16 17:36:00+00:00,job-101,6.149116056073841
2025-09-16 17:37:00+00:00,job-101,6.3273248320963935
2025-09-16 17:38:00+00:00,job-101,6.086640766796906
2025-09-16 17:39:00+00:00,job-101,6.968493307196946
2025-09-16 17:40:00+00:00,job-101,5.961691111642954
2025-09-16 17:41:00+00:00,job-101,5.187135032748999
2025-09-16 17:42:00+00:00,job-101,6.825318045135065
2025-09-16 17:43:00+00:00,job-101,6.781106331322941
2025-09-16 17:44:00+00:00,job-101,5.995683842545834
2025-09-16 17:45:00+00:00,job-101,6.276096850668376
2025-09-16 17:46:00+00:00,job-101,5.829259116925704
2025-09-16 17:47:00+00:00,job-101,6.703656635237485
2025-09-16 17:48:00+00:00,job-101,4.817759111241506
2025-09-16 17:49:00+00:00,job-101,6.525930300445136
2025-09-16 17:50:00+00:00,job-101,6.5928270526131225
2025-09-16 17:51:00+00:00,job-101,6.344415635827568
2025-09-16 17:52:00+00:00,job-101,7.042971522558829
2025-09-16 17:53:00+00:00,job-101,6.25251848890512
2025-09-16 17:54:00+00:00,job-101,5.87958864300391
2025-09-16 17:55:00+00:00,job-101,6.763787532402136
2025-09-16 17:56:00+00:00,job-101,5.382880106154415
2025-09-16 17:57:00+00:00,job-101,6.885422982694367
2025-09-16 17:58:00+00:00,job-101,5.779102207596896
2025-09-16 17:59:00+00:00,job-101,6.0768189922833065
2025-09-16 18:00:00+00:00,job-101,5.3193549230544495
2025-09-16 18:01:00+00:00,job-101,6.533622166009087
2025-09-16 18:02:00+00:00,job-101,5.33980878535574
2025-09-16 18:03:00+00:00,job-101,6.496470130178499
2025-09-16 18:04:00+00:00,job-101,5.085493892427319
2025-09-16 18:05:00+00:00,job-101,6.712437855609889
2025-09-16 18:06:00+00:00,job-101,6.320953015769419
2025-09-16 18:07:00+00:00,job-101,6.069218583333713
2025-09-16 18:08:00+00:00,job-101,6.3093495157558515
2025-09-16 18:09:00+00:00,job-101,5.2455299481278415
2025-09-16 18:10:00+00:00,job-101,5.377000279170438
2025-09-16 18:11:00+00:00,job-101,5.904742624958777
2025-09-16 18:12:00+00:00,job-101,6.819863883718887
2025-09-16 18:13:00+00:00,job-101,6.279140990361444
2025-09-16 18:14:00+00:00,job-101,4.866103169105532
2025-09-16 18:15:00+00:00,job-101,5.561980584918721
2025-09-16 18:16:00+00:00,job-101,6.345101717643764
2025-09-16 18:17:00+00:00,job-101,6.800587069400308
2025-09-16 18:18:00+00:00,job-101,5.876208360218812
2025-09-16 18:19:00+00:00,job-101,5.768380754560527
2025-09-16 18:20:00+00:00,job-101,6.547979975336327
2025-09-16 18:21:00+00:00,job-101,6.521980380389222
2025-09-16 18:22:00+00:00,job-101,5.792484576772876
2025-09-16 18:23:00+00:00,job-101,6.86688926449199
2025-09-16 18:24:00+00:00,job-101,6.057929384694023
