timestamp,class,ecn_mark_rate_percent
2025-09-16 11:17:00+00:00,training,0.14394987764237943
2025-09-16 11:18:00+00:00,training,0.16352459820837614
2025-09-16 11:19:00+00:00,training,0.14972133787877795
2025-09-16 11:20:00+00:00,training,0.13934175538707283
2025-09-16 11:21:00+00:00,training,0.15436367551317318
2025-09-16 11:22:00+00:00,training,0.1614680378120777
2025-09-16 11:23:00+00:00,training,0.15052113962536395
2025-09-16 11:24:00+00:00,training,0.13864613653113914
2025-09-16 11:25:00+00:00,training,0.17195219776081153
2025-09-16 11:26:00+00:00,training,0.17387321589010046
2025-09-16 11:27:00+00:00,training,0.16301634978686735
2025-09-16 11:28:00+00:00,training,0.15949530144257773
2025-09-16 11:29:00+00:00,training,0.16876036471221362
2025-09-16 11:30:00+00:00,training,0.17882818511224063
2025-09-16 11:31:00+00:00,training,0.17185129449568862
2025-09-16 11:32:00+00:00,training,0.15958155982910927
2025-09-16 11:33:00+00:00,training,0.16820583936577072
2025-09-16 11:34:00+00:00,training,0.14975105949371595
2025-09-16 11:35:00+00:00,training,0.12876052273667
2025-09-16 11:36:00+00:00,training,0.1531092775500121
2025-09-16 11:37:00+00:00,training,0.14892875767842087
2025-09-16 11:38:00+00:00,training,0.15477837644213333
2025-09-16 11:39:00+00:00,training,0.14423912101430622
2025-09-16 11:40:00+00:00,training,0.1357637527551783
2025-09-16 11:41:00+00:00,training,0.15182644535765433
2025-09-16 11:42:00+00:00,training,0.15070255118614156
2025-09-16 11:43:00+00:00,training,0.14687617594952238
2025-09-16 11:44:00+00:00,training,0.17886420036851966
2025-09-16 11:45:00+00:00,training,0.14611222428356593
2025-09-16 11:46:00+00:00,training,0.15972698127209364
2025-09-16 11:47:00+00:00,training,0.13489052547714184
2025-09-16 11:48:00+00:00,training,0.12625021910392947
2025-09-16 11:49:00+00:00,training,0.16083844356796384
2025-09-16 11:50:00+00:00,training,0.1787032277723441
2025-09-16 11:51:00+00:00,training,0.15510844697237175
2025-09-16 11:52:00+00:00,training,0.15743012828100408
2025-09-16 11:53:00+00:00,training,0.15626092167941968
2025-09-16 11:54:00+00:00,training,0.1348709135553579
2025-09-16 11:55:00+00:00,training,0.14085889637330157
2025-09-16 11:56:00+00:00,training,0.1474643223137758
2025-09-16 11:57:00+00:00,training,0.16255584973955553
2025-09-16 11:58:00+00:00,training,0.15892224188583598
2025-09-16 11:59:00+00:00,training,0.1368376964346902
2025-09-16 12:00:00+00:00,training,0.16889329680985551
2025-09-16 12:01:00+00:00,training,0.1560639029626413
2025-09-16 12:02:00+00:00,training,0.1475182535505925
2025-09-16 12:03:00+00:00,training,0.16679686588260498
2025-09-16 12:04:00+00:00,training,0.16587467611536702
2025-09-16 12:05:00+00:00,training,0.1489099932579144
2025-09-16 12:06:00+00:00,training,0.1623985795258924
2025-09-16 12:07:00+00:00,training,0.14265286264939733
2025-09-16 12:08:00+00:00,training,0.15613734776812443
2025-09-16 12:09:00+00:00,training,0.14580742901489033
2025-09-16 12:10:00+00:00,training,0.16196996144809406
2025-09-16 12:11:00+00:00,training,0.14266214265327687
2025-09-16 12:12:00+00:00,training,0.15703221513933566
2025-09-16 12:13:00+00:00,training,0.1730441239060436
2025-09-16 12:14:00+00:00,training,0.1309760597686265
2025-09-16 12:15:00+00:00,training,0.1485874480706866
2025-09-16 12:16:00+00:00,training,0.17865099720253835
2025-09-16 12:17:00+00:00,training,0.12075384353998231
2025-09-16 12:18:00+00:00,training,0.1320369711778692
2025-09-16 12:19:00+00:00,training,0.14758887135361426
2025-09-16 12:20:00+00:00,training,0.14415371737976684
2025-09-16 12:21:00+00:00,training,0.1756321887234844
2025-09-16 12:22:00+00:00,training,0.13829774795385838
2025-09-16 12:23:00+00:00,training,0.1510897167210169
2025-09-16 12:24:00+00:00,training,0.15886262227595152
2025-09-16 12:25:00+00:00,training,0.13551152989861048
2025-09-16 12:26:00+00:00,training,0.16708904165912045
2025-09-16 12:27:00+00:00,training,0.15124298290489574
2025-09-16 12:28:00+00:00,training,0.15988236505286382
2025-09-16 12:29:00+00:00,training,0.14061253924669626
2025-09-16 12:30:00+00:00,training,0.17925326508455733
2025-09-16 12:31:00+00:00,training,0.13321373641275308
2025-09-16 12:32:00+00:00,training,0.1347678824204796
2025-09-16 12:33:00+00:00,training,0.18429901054875383
2025-09-16 12:34:00+00:00,training,0.16736350555537602
2025-09-16 12:35:00+00:00,training,0.1670289779485683
2025-09-16 12:36:00+00:00,training,0.154118689406878
2025-09-16 12:37:00+00:00,training,0.14698424606814067
2025-09-16 12:38:00+00:00,training,0.14545431874554557
2025-09-16 12:39:00+00:00,training,0.14601174209543322
2025-09-16 12:40:00+00:00,training,0.15143066868678356
2025-09-16 12:41:00+00:00,training,0.14130127962523426
2025-09-16 12:42:00+00:00,training,0.14341265185614482
2025-09-16 12:43:00+00:00,training,0.15796112797368558
2025-09-16 12:44:00+00:00,training,0.16901355283806052
2025-09-16 12:45:00+00:00,training,0.16091364555971424
2025-09-16 12:46:00+00:00,training,0.14994235318793087
2025-09-16 12:47:00+00:00,training,0.16278564527506623
2025-09-16 12:48:00+00:00,training,0.1599424214274188
2025-09-16 12:49:00+00:00,training,0.16377841561247397
2025-09-16 12:50:00+00:00,training,0.1429395360801669
2025-09-16 12:51:00+00:00,training,0.1666307280986932
2025-09-16 12:52:00+00:00,training,0.16367336224209253
2025-09-16 12:53:00+00:00,training,0.1493533534430247
2025-09-16 12:54:00+00:00,training,0.14835860925225602
2025-09-16 12:55:00+00:00,training,0.12720924102291958
2025-09-16 12:56:00+00:00,training,0.13501412755796938
2025-09-16 12:57:00+00:00,training,0.17559659767965197
2025-09-16 12:58:00+00:00,training,0.12422623196935631
2025-09-16 12:59:00+00:00,training,0.16662078764836052
2025-09-16 13:00:00+00:00,training,0.1528365399894023
2025-09-16 13:01:00+00:00,training,0.1506109801454173
2025-09-16 13:02:00+00:00,training,0.1484478499219269
2025-09-16 13:03:00+00:00,training,0.166255125242329
2025-09-16 13:04:00+00:00,training,0.15534604998268872
2025-09-16 13:05:00+00:00,training,0.15450900938050385
2025-09-16 13:06:00+00:00,training,0.15096749648301025
2025-09-16 13:07:00+00:00,training,0.13865411541047057
2025-09-16 13:08:00+00:00,training,0.1534421610566136
2025-09-16 13:09:00+00:00,training,0.1652425027262247
2025-09-16 13:10:00+00:00,training,0.1600839513830334
2025-09-16 13:11:00+00:00,training,0.12442943124096831
2025-09-16 13:12:00+00:00,training,0.13357226628191188
2025-09-16 13:13:00+00:00,training,0.1520510115913759
2025-09-16 13:14:00+00:00,training,0.12540281572714032
2025-09-16 13:15:00+00:00,training,0.13530778981838082
2025-09-16 13:16:00+00:00,training,0.13156278450587927
2025-09-16 13:17:00+00:00,training,0.12653413829447127
2025-09-16 13:18:00+00:00,training,0.1541158399459431
2025-09-16 13:19:00+00:00,training,0.13319476470868397
2025-09-16 13:20:00+00:00,training,0.14957572111320355
2025-09-16 13:21:00+00:00,training,0.13517123819438343
2025-09-16 13:22:00+00:00,training,0.1782808009626653
2025-09-16 13:23:00+00:00,training,0.14823023885361697
2025-09-16 13:24:00+00:00,training,0.17320524798614081
2025-09-16 13:25:00+00:00,training,0.1598083763038699
2025-09-16 13:26:00+00:00,training,0.14599706818175556
2025-09-16 13:27:00+00:00,training,0.14843693503232805
2025-09-16 13:28:00+00:00,training,0.14072833772210847
2025-09-16 13:29:00+00:00,training,0.13119287459400136
2025-09-16 13:30:00+00:00,training,0.14406185540064065
2025-09-16 13:31:00+00:00,training,0.16572671789622548
2025-09-16 13:32:00+00:00,training,0.1651476184824985
2025-09-16 13:33:00+00:00,training,0.12457988135993499
2025-09-16 13:34:00+00:00,training,0.171370629174608
2025-09-16 13:35:00+00:00,training,0.16383776440724238
2025-09-16 13:36:00+00:00,training,0.15018608056338859
2025-09-16 13:37:00+00:00,training,0.15200749910035746
2025-09-16 13:38:00+00:00,training,0.17135073646394933
2025-09-16 13:39:00+00:00,training,0.14005448721353062
2025-09-16 13:40:00+00:00,training,0.12935148652879722
2025-09-16 13:41:00+00:00,training,0.1474643132726926
2025-09-16 13:42:00+00:00,training,0.13539449534919412
2025-09-16 13:43:00+00:00,training,0.14885912770981957
2025-09-16 13:44:00+00:00,training,0.13857980086941407
2025-09-16 13:45:00+00:00,training,0.14116360391246627
2025-09-16 13:46:00+00:00,training,0.14896057422584494
2025-09-16 13:47:00+00:00,training,0.1443844114784693
2025-09-16 13:48:00+00:00,training,0.15062066802398377
2025-09-16 13:49:00+00:00,training,0.15771859959249093
2025-09-16 13:50:00+00:00,training,0.14245403551637703
2025-09-16 13:51:00+00:00,training,0.11837532437326835
2025-09-16 13:52:00+00:00,training,0.16187817097576404
2025-09-16 13:53:00+00:00,training,0.14235333612554135
2025-09-16 13:54:00+00:00,training,0.12758629630089344
2025-09-16 13:55:00+00:00,training,0.15507550807268267
2025-09-16 13:56:00+00:00,training,0.14941269679506886
2025-09-16 13:57:00+00:00,training,0.15632044822999125
2025-09-16 13:58:00+00:00,training,0.14785952234692665
2025-09-16 13:59:00+00:00,training,0.17797752457397198
2025-09-16 14:00:00+00:00,training,0.1454543103191336
2025-09-16 14:01:00+00:00,training,0.16380935870401067
2025-09-16 14:02:00+00:00,training,0.14760193946755346
2025-09-16 14:03:00+00:00,training,0.1454032517302076
2025-09-16 14:04:00+00:00,training,0.14610000055129496
2025-09-16 14:05:00+00:00,training,0.15702765764803797
2025-09-16 14:06:00+00:00,training,0.17711207180242727
2025-09-16 14:07:00+00:00,training,0.1366284782856448
2025-09-16 14:08:00+00:00,training,0.17100979109841605
2025-09-16 14:09:00+00:00,training,0.13868362654695937
2025-09-16 14:10:00+00:00,training,0.12437535466271812
2025-09-16 14:11:00+00:00,training,0.12317728971374158
2025-09-16 14:12:00+00:00,training,0.14678378227852124
2025-09-16 14:13:00+00:00,training,0.12812689140419467
2025-09-16 14:14:00+00:00,training,0.15199760513774094
2025-09-16 14:15:00+00:00,training,0.1303105860158708
2025-09-16 14:16:00+00:00,training,0.14577180072290682
2025-09-16 14:17:00+00:00,training,0.15164409063232845
2025-09-16 14:18:00+00:00,training,0.17236378727564228
2025-09-16 14:19:00+00:00,training,0.13536997527391398
2025-09-16 14:20:00+00:00,training,0.1568338790809766
2025-09-16 14:21:00+00:00,training,0.12941635206806862
2025-09-16 14:22:00+00:00,training,0.1352341723680158
2025-09-16 14:23:00+00:00,training,0.13368417414012237
2025-09-16 14:24:00+00:00,training,0.15709744644888965
2025-09-16 14:25:00+00:00,training,0.14869506239792674
2025-09-16 14:26:00+00:00,training,0.15690209483421427
2025-09-16 14:27:00+00:00,training,0.1488960613537689
2025-09-16 14:28:00+00:00,training,0.16793918825167214
2025-09-16 14:29:00+00:00,training,0.1574308978697621
2025-09-16 14:30:00+00:00,training,0.17406283757289404
2025-09-16 14:31:00+00:00,training,0.1484485489986516
2025-09-16 14:32:00+00:00,training,0.14610004364118215
2025-09-16 14:33:00+00:00,training,0.12017509255055364
2025-09-16 14:34:00+00:00,training,0.14438417605849857
2025-09-16 14:35:00+00:00,training,0.13718710454873315
2025-09-16 14:36:00+00:00,training,0.16137341909903416
2025-09-16 14:37:00+00:00,training,0.15230042681615694
2025-09-16 14:38:00+00:00,training,0.15472588351167396
2025-09-16 14:39:00+00:00,training,0.15261283796795214
2025-09-16 14:40:00+00:00,training,0.14007445307709826
2025-09-16 14:41:00+00:00,training,0.15590431486671766
2025-09-16 14:42:00+00:00,training,0.14576259574164388
2025-09-16 14:43:00+00:00,training,0.14682725541673677
2025-09-16 14:44:00+00:00,training,0.18228371078664465
2025-09-16 14:45:00+00:00,training,0.1618392543000574
2025-09-16 14:46:00+00:00,training,0.1266124074655001
2025-09-16 14:47:00+00:00,training,0.12413083068204787
2025-09-16 14:48:00+00:00,training,0.13557894521752512
2025-09-16 14:49:00+00:00,training,0.15630982577816008
2025-09-16 14:50:00+00:00,training,0.15072627096342334
2025-09-16 14:51:00+00:00,training,0.1336607434574268
2025-09-16 14:52:00+00:00,training,0.12878009766773288
2025-09-16 14:53:00+00:00,training,0.15482460518635136
2025-09-16 14:54:00+00:00,training,0.12090752106595662
2025-09-16 14:55:00+00:00,training,0.1532550324786681
2025-09-16 14:56:00+00:00,training,0.13919711521468744
2025-09-16 14:57:00+00:00,training,0.144497108805517
2025-09-16 14:58:00+00:00,training,0.14692975890329002
2025-09-16 14:59:00+00:00,training,0.134220771322091
2025-09-16 15:00:00+00:00,training,0.12592183097381515
2025-09-16 15:01:00+00:00,training,0.16040988384414848
2025-09-16 15:02:00+00:00,training,0.16303140768312235
2025-09-16 15:03:00+00:00,training,0.15010576782832993
2025-09-16 15:04:00+00:00,training,0.15347035612499046
2025-09-16 15:05:00+00:00,training,0.15431093118161507
2025-09-16 15:06:00+00:00,training,0.14817088060294495
2025-09-16 15:07:00+00:00,training,0.14282074402300718
2025-09-16 15:08:00+00:00,training,0.12819279139278975
2025-09-16 15:09:00+00:00,training,0.14305912556105593
2025-09-16 15:10:00+00:00,training,0.1626755294403433
2025-09-16 15:11:00+00:00,training,0.12102292464263299
2025-09-16 15:12:00+00:00,training,0.13964328753105507
2025-09-16 15:13:00+00:00,training,0.15755243392746457
2025-09-16 15:14:00+00:00,training,0.1587287256140624
2025-09-16 15:15:00+00:00,training,0.15304258073340907
2025-09-16 15:16:00+00:00,training,0.12390066306963818
2025-09-16 15:17:00+00:00,training,0.13081155954164914
2025-09-16 15:18:00+00:00,training,0.12684380012137736
2025-09-16 15:19:00+00:00,training,0.1281226276285392
2025-09-16 15:20:00+00:00,training,0.1580667949183328
2025-09-16 15:21:00+00:00,training,0.14754088288106346
2025-09-16 15:22:00+00:00,training,0.14559083304045906
2025-09-16 15:23:00+00:00,training,0.15942725312841577
2025-09-16 15:24:00+00:00,training,0.142666659052387
2025-09-16 15:25:00+00:00,training,0.11996846137034778
2025-09-16 15:26:00+00:00,training,0.1475734800461071
2025-09-16 15:27:00+00:00,training,0.1516546460528238
2025-09-16 15:28:00+00:00,training,0.16215058278158268
2025-09-16 15:29:00+00:00,training,0.14656307795489462
2025-09-16 15:30:00+00:00,training,0.1515964169777247
2025-09-16 15:31:00+00:00,training,0.14481250701265033
2025-09-16 15:32:00+00:00,training,0.1375746648421295
2025-09-16 15:33:00+00:00,training,0.1576685935959326
2025-09-16 15:34:00+00:00,training,0.15685620623109356
2025-09-16 15:35:00+00:00,training,0.15669711614325477
2025-09-16 15:36:00+00:00,training,0.1725066858588451
2025-09-16 15:37:00+00:00,training,0.15068770262500653
2025-09-16 15:38:00+00:00,training,0.13327039127152177
2025-09-16 15:39:00+00:00,training,0.1490381817261612
2025-09-16 15:40:00+00:00,training,0.1420782049863077
2025-09-16 15:41:00+00:00,training,0.13104375761910103
2025-09-16 15:42:00+00:00,training,0.14550493286122101
2025-09-16 15:43:00+00:00,training,0.16761308263022237
2025-09-16 15:44:00+00:00,training,0.15341095366253685
2025-09-16 15:45:00+00:00,training,0.1358936990192654
2025-09-16 15:46:00+00:00,training,0.14634945926860235
2025-09-16 15:47:00+00:00,training,0.15913295638030278
2025-09-16 15:48:00+00:00,training,0.17708372780920706
2025-09-16 15:49:00+00:00,training,0.1624136917282212
2025-09-16 15:50:00+00:00,training,0.1532692251699692
2025-09-16 15:51:00+00:00,training,0.1399522877035631
2025-09-16 15:52:00+00:00,training,0.1485561470239734
2025-09-16 15:53:00+00:00,training,0.1491160589455239
2025-09-16 15:54:00+00:00,training,0.12478913049130043
2025-09-16 15:55:00+00:00,training,0.15515892431063313
2025-09-16 15:56:00+00:00,training,0.15517932116271646
2025-09-16 15:57:00+00:00,training,0.1370188026832887
2025-09-16 15:58:00+00:00,training,0.12905176065336807
2025-09-16 15:59:00+00:00,training,0.1577381917196716
2025-09-16 16:00:00+00:00,training,0.1556348042953643
2025-09-16 16:01:00+00:00,training,0.1565705442789769
2025-09-16 16:02:00+00:00,training,0.17007951058512702
2025-09-16 16:03:00+00:00,training,0.14445274065062286
2025-09-16 16:04:00+00:00,training,0.13482618164992555
2025-09-16 16:05:00+00:00,training,0.15785456099691772
2025-09-16 16:06:00+00:00,training,0.15437041529648085
2025-09-16 16:07:00+00:00,training,0.15419758217706145
2025-09-16 16:08:00+00:00,training,0.16791397908099326
2025-09-16 16:09:00+00:00,training,0.1707504381134637
2025-09-16 16:10:00+00:00,training,0.16005137222410437
2025-09-16 16:11:00+00:00,training,0.12076544302125619
2025-09-16 16:12:00+00:00,training,0.13692770722565406
2025-09-16 16:13:00+00:00,training,0.13613569526876557
2025-09-16 16:14:00+00:00,training,0.1548873736953222
2025-09-16 16:15:00+00:00,training,0.13925002910146717
2025-09-16 16:16:00+00:00,training,0.15671355409961782
2025-09-16 16:17:00+00:00,training,0.1578851671154904
2025-09-16 16:18:00+00:00,training,0.14909204807926402
2025-09-16 16:19:00+00:00,training,0.1381995411542162
2025-09-16 16:20:00+00:00,training,0.1550738489442928
2025-09-16 16:21:00+00:00,training,0.15177607393294354
2025-09-16 16:22:00+00:00,training,0.17067684049150605
2025-09-16 16:23:00+00:00,training,0.1527453433467587
2025-09-16 16:24:00+00:00,training,0.1533437334409084
2025-09-16 16:25:00+00:00,training,0.15463151944113845
2025-09-16 16:26:00+00:00,training,0.12865597553878957
2025-09-16 16:27:00+00:00,training,0.14982074496716685
2025-09-16 16:28:00+00:00,training,0.12349595716469554
2025-09-16 16:29:00+00:00,training,0.16990667821204855
2025-09-16 16:30:00+00:00,training,0.1782969893650275
2025-09-16 16:31:00+00:00,training,0.1333887682785795
2025-09-16 16:32:00+00:00,training,0.17146607926485813
2025-09-16 16:33:00+00:00,training,0.12233926893159691
2025-09-16 16:34:00+00:00,training,0.13333508236093805
2025-09-16 16:35:00+00:00,training,0.1261674405271869
2025-09-16 16:36:00+00:00,training,0.13886271973309852
2025-09-16 16:37:00+00:00,training,0.14811634335264207
2025-09-16 16:38:00+00:00,training,0.1560573382973519
2025-09-16 16:39:00+00:00,training,0.14708526466300312
2025-09-16 16:40:00+00:00,training,0.15611433920643164
2025-09-16 16:41:00+00:00,training,0.12360878863488232
2025-09-16 16:42:00+00:00,training,0.15739230604667062
2025-09-16 16:43:00+00:00,training,0.13202995519440514
2025-09-16 16:44:00+00:00,training,0.15306752120609157
2025-09-16 16:45:00+00:00,training,0.16762472529518058
2025-09-16 16:46:00+00:00,training,0.18238567193669403
2025-09-16 16:47:00+00:00,training,0.17120619534017095
2025-09-16 16:48:00+00:00,training,0.16905636273420707
2025-09-16 16:49:00+00:00,training,0.16077346010496743
2025-09-16 16:50:00+00:00,training,0.14921800613232777
2025-09-16 16:51:00+00:00,training,0.15388507296429246
2025-09-16 16:52:00+00:00,training,0.15002936391667943
2025-09-16 16:53:00+00:00,training,0.17029232009399656
2025-09-16 16:54:00+00:00,training,0.1515900062888902
2025-09-16 16:55:00+00:00,training,0.16098507171850365
2025-09-16 16:56:00+00:00,training,0.1783250416069499
2025-09-16 16:57:00+00:00,training,0.15967270841092637
2025-09-16 16:58:00+00:00,training,0.14515896350436064
2025-09-16 16:59:00+00:00,training,0.17813462768122376
2025-09-16 17:00:00+00:00,training,0.16393217111417752
2025-09-16 17:01:00+00:00,training,0.12266704140175448
2025-09-16 17:02:00+00:00,training,0.17118746914112817
2025-09-16 17:03:00+00:00,training,0.1718745546249236
2025-09-16 17:04:00+00:00,training,0.12773682862295616
2025-09-16 17:05:00+00:00,training,0.14475652486834675
2025-09-16 17:06:00+00:00,training,0.1327622881647081
2025-09-16 17:07:00+00:00,training,0.1371683407182032
2025-09-16 17:08:00+00:00,training,0.17013848078953037
2025-09-16 17:09:00+00:00,training,0.12871358369814723
2025-09-16 17:10:00+00:00,training,0.1796007512347564
2025-09-16 17:11:00+00:00,training,0.1427899602674742
2025-09-16 17:12:00+00:00,training,0.14786573991001992
2025-09-16 17:13:00+00:00,training,0.1274427028469689
2025-09-16 17:14:00+00:00,training,0.13281622030836762
2025-09-16 17:15:00+00:00,training,0.15255923039324684
2025-09-16 17:16:00+00:00,training,0.13827819118961576
2025-09-16 17:17:00+00:00,training,0.1721180790288685
2025-09-16 17:18:00+00:00,training,0.15535276165912476
2025-09-16 17:19:00+00:00,training,0.14153649364429946
2025-09-16 17:20:00+00:00,training,0.14391625496089508
2025-09-16 17:21:00+00:00,training,0.13408839996831542
2025-09-16 17:22:00+00:00,training,0.14298990990649818
2025-09-16 17:23:00+00:00,training,0.14770762211644506
2025-09-16 17:24:00+00:00,training,0.13558967977601374
2025-09-16 17:25:00+00:00,training,0.1595749277296126
2025-09-16 17:26:00+00:00,training,0.17392688505373702
2025-09-16 17:27:00+00:00,training,0.1756037724687664
2025-09-16 17:28:00+00:00,training,0.15379975589223188
2025-09-16 17:29:00+00:00,training,0.142952797905963
2025-09-16 17:30:00+00:00,training,0.1537189778498863
2025-09-16 17:31:00+00:00,training,0.1384071616029504
2025-09-16 17:32:00+00:00,training,0.14816480358003062
2025-09-16 17:33:00+00:00,training,0.151900832793048
2025-09-16 17:34:00+00:00,training,0.14065325806438653
2025-09-16 17:35:00+00:00,training,0.1409301677103859
2025-09-16 17:36:00+00:00,training,0.14721100404492227
2025-09-16 17:37:00+00:00,training,0.14896677884499232
2025-09-16 17:38:00+00:00,training,0.12800219309196337
2025-09-16 17:39:00+00:00,training,0.1548414148477972
2025-09-16 17:40:00+00:00,training,0.12488299879121911
2025-09-16 17:41:00+00:00,training,0.1630017736337655
2025-09-16 17:42:00+00:00,training,0.15835018301674122
2025-09-16 17:43:00+00:00,training,0.1413558371472414
2025-09-16 17:44:00+00:00,training,0.13178439723044078
2025-09-16 17:45:00+00:00,training,0.15230789762718666
2025-09-16 17:46:00+00:00,training,0.16402420781117352
2025-09-16 17:47:00+00:00,training,0.15523896722856184
2025-09-16 17:48:00+00:00,training,0.1443732487566464
2025-09-16 17:49:00+00:00,training,0.1656322764771367
2025-09-16 17:50:00+00:00,training,0.12667519499817181
2025-09-16 17:51:00+00:00,training,0.1525031332868728
2025-09-16 17:52:00+00:00,training,0.1402368080374778
2025-09-16 17:53:00+00:00,training,0.17271800159095327
2025-09-16 17:54:00+00:00,training,0.18221374106132154
2025-09-16 17:55:00+00:00,training,0.15590135786424675
2025-09-16 17:56:00+00:00,training,0.13494183682122138
2025-09-16 17:57:00+00:00,training,0.15335045748181428
2025-09-16 17:58:00+00:00,training,0.15849728205533525
2025-09-16 17:59:00+00:00,training,0.1561002235028073
2025-09-16 18:00:00+00:00,training,0.15760108981425602
2025-09-16 18:01:00+00:00,training,0.15804269495472478
2025-09-16 18:02:00+00:00,training,0.13679024193087774
2025-09-16 18:03:00+00:00,training,0.13284557348424517
2025-09-16 18:04:00+00:00,training,0.12954904433480605
2025-09-16 18:05:00+00:00,training,0.1328129048173135
2025-09-16 18:06:00+00:00,training,0.14897541548894647
2025-09-16 18:07:00+00:00,training,0.11954257748491726
2025-09-16 18:08:00+00:00,training,0.13947158235317852
2025-09-16 18:09:00+00:00,training,0.14240344001863342
2025-09-16 18:10:00+00:00,training,0.13887375787844633
2025-09-16 18:11:00+00:00,training,0.15654841841234107
2025-09-16 18:12:00+00:00,training,0.1705632106149022
2025-09-16 18:13:00+00:00,training,0.14963234229313319
2025-09-16 18:14:00+00:00,training,0.17146478081394542
2025-09-16 18:15:00+00:00,training,0.1809624791828824
2025-09-16 18:16:00+00:00,training,0.12772105648012963
2025-09-16 18:17:00+00:00,training,0.15321147511358926
2025-09-16 18:18:00+00:00,training,0.17075839284551153
2025-09-16 18:19:00+00:00,training,0.1291809621694962
2025-09-16 18:20:00+00:00,training,0.17214548320728298
2025-09-16 18:21:00+00:00,training,0.1342775399227367
2025-09-16 18:22:00+00:00,training,0.15784231455734
2025-09-16 18:23:00+00:00,training,0.1553830743143829
2025-09-16 18:24:00+00:00,training,0.16073034721217364
2025-09-16 18:25:00+00:00,training,0.1464362071363109
2025-09-16 18:26:00+00:00,training,0.1486122148246374
2025-09-16 18:27:00+00:00,training,0.15287739855046603
2025-09-16 18:28:00+00:00,training,0.17357184350084492
2025-09-16 18:29:00+00:00,training,0.1450743857717475
2025-09-16 18:30:00+00:00,training,0.17954202797972152
2025-09-16 18:31:00+00:00,training,0.1612569261975893
2025-09-16 18:32:00+00:00,training,0.1684816370713654
2025-09-16 18:33:00+00:00,training,0.14440787561802423
2025-09-16 18:34:00+00:00,training,0.17668637061273246
2025-09-16 18:35:00+00:00,training,0.15330289905741232
2025-09-16 18:36:00+00:00,training,0.14682752593144066
2025-09-16 18:37:00+00:00,training,0.14832605643688004
2025-09-16 18:38:00+00:00,training,0.15067866146633296
2025-09-16 18:39:00+00:00,training,0.16188731517397864
2025-09-16 18:40:00+00:00,training,0.122148796165623
2025-09-16 18:41:00+00:00,training,0.1466465422422899
2025-09-16 18:42:00+00:00,training,0.13153291886641552
2025-09-16 18:43:00+00:00,training,0.13560613697927984
2025-09-16 18:44:00+00:00,training,0.15253694169778986
